,episode length,cumulative reward,average reward
438,1147,42.0,0.036617262423714034
439,692,25.0,0.036127167630057806
440,775,21.0,0.027096774193548386
441,1048,38.0,0.03625954198473282
442,1033,41.0,0.03969022265246854
443,659,19.0,0.028831562974203338
444,1180,49.0,0.04152542372881356
445,532,22.0,0.041353383458646614
446,1445,58.0,0.04013840830449827
447,909,24.0,0.026402640264026403
448,991,37.0,0.03733602421796166
449,848,31.0,0.036556603773584904
450,880,28.0,0.031818181818181815
451,449,9.0,0.0200445434298441
452,1037,39.0,0.037608486017357765
453,1130,38.0,0.033628318584070796
454,782,29.0,0.0370843989769821
455,782,22.0,0.028132992327365727
456,1395,57.0,0.04086021505376344
457,1114,41.0,0.03680430879712747
458,1001,29.0,0.028971028971028972
459,1048,37.0,0.035305343511450385
460,1199,44.0,0.03669724770642202
461,717,21.0,0.029288702928870293
462,1343,50.0,0.03723008190618019
463,849,22.0,0.02591283863368669
464,694,14.0,0.020172910662824207
465,836,24.0,0.028708133971291867
466,1039,40.0,0.03849855630413859
467,1322,56.0,0.04236006051437216
468,985,27.0,0.027411167512690356
469,420,9.0,0.02142857142857143
470,758,21.0,0.027704485488126648
471,835,31.0,0.037125748502994015
472,943,28.0,0.029692470837751856
473,879,28.0,0.03185437997724687
474,1112,36.0,0.03237410071942446
475,864,29.0,0.03356481481481482
476,1362,61.0,0.044787077826725405
477,1215,49.0,0.040329218106995884
478,580,31.0,0.05344827586206897
479,740,38.0,0.051351351351351354
480,1142,40.0,0.03502626970227671
481,771,19.0,0.02464332036316472
482,801,25.0,0.031210986267166042
483,864,28.0,0.032407407407407406
484,1105,45.0,0.04072398190045249
485,714,23.0,0.03221288515406162
486,799,23.0,0.028785982478097622
487,1256,63.0,0.05015923566878981
488,1078,46.0,0.04267161410018553
489,994,40.0,0.04024144869215292
490,941,39.0,0.04144527098831031
491,1075,42.0,0.03906976744186046
492,1403,58.0,0.041339985744832504
493,785,20.0,0.025477707006369428
494,537,20.0,0.037243947858473
495,913,26.0,0.028477546549835708
496,900,36.0,0.04
497,1302,50.0,0.03840245775729647
498,834,26.0,0.03117505995203837
499,1084,40.0,0.03690036900369004
500,915,37.0,0.040437158469945354
501,530,18.0,0.033962264150943396
502,1164,41.0,0.0352233676975945
503,779,27.0,0.03465982028241335
504,1080,49.0,0.04537037037037037
505,1077,40.0,0.03714020427112349
506,1240,49.0,0.03951612903225806
507,1054,43.0,0.04079696394686907
508,574,17.0,0.029616724738675958
509,896,29.0,0.03236607142857143
510,1123,40.0,0.03561887800534283
511,901,33.0,0.03662597114317425
512,852,34.0,0.03990610328638498
513,1194,48.0,0.04020100502512563
514,831,30.0,0.036101083032490974
515,873,25.0,0.0286368843069874
516,1140,44.0,0.03859649122807018
517,872,39.0,0.04472477064220184
518,990,33.0,0.03333333333333333
519,1036,50.0,0.04826254826254826
520,639,25.0,0.03912363067292645
521,993,41.0,0.041289023162134945
522,1009,34.0,0.03369672943508424
523,981,31.0,0.03160040774719674
524,1222,41.0,0.03355155482815057
525,1116,42.0,0.03763440860215054
526,1165,36.0,0.030901287553648068
527,1151,43.0,0.03735881841876629
528,867,22.0,0.025374855824682813
529,641,13.0,0.0202808112324493
530,1077,41.0,0.03806870937790158
531,1181,46.0,0.03895004233700254
532,1078,40.0,0.03710575139146568
533,1090,51.0,0.046788990825688076
534,1288,56.0,0.043478260869565216
535,1095,44.0,0.04018264840182648
536,874,41.0,0.04691075514874142
537,774,27.0,0.03488372093023256
538,946,34.0,0.035940803382663845
539,1205,49.0,0.04066390041493776
540,990,32.0,0.03232323232323232
541,1028,35.0,0.03404669260700389
542,1335,54.0,0.04044943820224719
543,644,19.0,0.029503105590062112
544,1112,47.0,0.04226618705035971
545,1257,49.0,0.03898170246618934
546,997,31.0,0.031093279839518557
547,888,27.0,0.030405405405405407
548,879,26.0,0.02957906712172924
549,748,17.0,0.022727272727272728
550,819,27.0,0.03296703296703297
551,892,27.0,0.030269058295964126
552,977,33.0,0.033776867963152504
553,852,30.0,0.035211267605633804
554,802,32.0,0.0399002493765586
555,1117,40.0,0.03581020590868397
556,689,17.0,0.02467343976777939
557,821,29.0,0.03532277710109622
558,702,19.0,0.027065527065527065
559,843,38.0,0.045077105575326216
560,1158,39.0,0.03367875647668394
561,1114,30.0,0.026929982046678635
562,736,22.0,0.029891304347826088
563,718,19.0,0.026462395543175487
564,1026,29.0,0.028265107212475632
565,587,13.0,0.022146507666098807
566,1358,52.0,0.03829160530191458
567,523,13.0,0.0248565965583174
568,1164,44.0,0.037800687285223365
569,958,32.0,0.033402922755741124
570,853,26.0,0.03048065650644783
571,1127,51.0,0.04525288376220053
572,839,26.0,0.03098927294398093
573,795,23.0,0.028930817610062894
574,936,28.0,0.029914529914529916
575,773,23.0,0.029754204398447608
576,884,30.0,0.033936651583710405
577,1253,54.0,0.04309656823623304
578,480,10.0,0.020833333333333332
579,899,30.0,0.03337041156840934
580,881,31.0,0.03518728717366629
581,1183,44.0,0.037193575655114115
582,1370,66.0,0.04817518248175182
583,1100,52.0,0.04727272727272727
584,1101,43.0,0.03905540417801998
585,894,37.0,0.04138702460850112
586,762,28.0,0.03674540682414698
587,1090,41.0,0.03761467889908257
588,1101,41.0,0.03723887375113533
589,903,34.0,0.03765227021040975
590,1302,70.0,0.053763440860215055
591,842,28.0,0.0332541567695962
592,808,26.0,0.03217821782178218
593,1190,47.0,0.03949579831932773
594,1382,54.0,0.03907380607814761
595,727,21.0,0.02888583218707015
596,779,32.0,0.0410783055198973
597,1340,55.0,0.041044776119402986
598,665,23.0,0.03458646616541353
599,1085,38.0,0.035023041474654376
600,930,35.0,0.03763440860215054
601,538,16.0,0.02973977695167286
602,905,38.0,0.041988950276243095
603,623,23.0,0.03691813804173355
604,766,30.0,0.0391644908616188
605,1030,53.0,0.05145631067961165
606,1097,34.0,0.03099361896080219
607,836,23.0,0.02751196172248804
608,809,23.0,0.02843016069221261
609,604,24.0,0.039735099337748346
610,1032,44.0,0.04263565891472868
611,1347,54.0,0.0400890868596882
612,1212,50.0,0.041254125412541254
613,962,25.0,0.02598752598752599
614,1013,33.0,0.03257650542941757
615,672,15.0,0.022321428571428572
616,1157,48.0,0.04148660328435609
617,1314,56.0,0.0426179604261796
618,714,20.0,0.028011204481792718
619,940,32.0,0.03404255319148936
620,919,42.0,0.04570184983677911
621,892,30.0,0.033632286995515695
622,915,37.0,0.040437158469945354
623,857,24.0,0.028004667444574097
624,1036,39.0,0.037644787644787646
625,887,22.0,0.02480270574971815
626,961,33.0,0.03433922996878252
627,971,33.0,0.03398558187435633
628,1060,45.0,0.04245283018867924
629,1139,31.0,0.027216856892010536
630,1333,51.0,0.03825956489122281
631,1136,53.0,0.04665492957746479
632,720,23.0,0.03194444444444444
633,911,28.0,0.030735455543358946
634,1352,56.0,0.04142011834319527
635,776,17.0,0.02190721649484536
636,683,24.0,0.03513909224011713
637,1047,42.0,0.04011461318051576
638,830,27.0,0.03253012048192771
639,983,38.0,0.038657171922685654
640,869,26.0,0.02991944764096663
641,1571,76.0,0.0483768300445576
642,849,28.0,0.03297997644287397
643,771,35.0,0.04539559014267185
644,775,25.0,0.03225806451612903
645,884,31.0,0.03506787330316742
646,1263,43.0,0.034045922406967535
647,1236,44.0,0.03559870550161812
648,1142,47.0,0.04115586690017513
649,755,24.0,0.031788079470198675
650,1103,45.0,0.04079782411604715
651,1264,53.0,0.041930379746835444
652,910,29.0,0.031868131868131866
653,946,32.0,0.03382663847780127
654,1037,28.0,0.02700096432015429
655,1041,40.0,0.03842459173871278
656,935,32.0,0.034224598930481284
657,1217,47.0,0.038619556285949055
658,644,15.0,0.023291925465838508
659,743,31.0,0.04172274562584118
660,868,24.0,0.027649769585253458
661,1147,46.0,0.04010462074978204
662,883,31.0,0.035107587768969425
663,1007,32.0,0.031777557100297914
664,1048,39.0,0.03721374045801527
665,713,17.0,0.023842917251051893
666,872,32.0,0.03669724770642202
667,1031,32.0,0.031037827352085354
668,622,14.0,0.022508038585209004
669,1091,40.0,0.03666361136571952
670,529,12.0,0.022684310018903593
671,1438,62.0,0.043115438108484005
672,796,35.0,0.04396984924623116
673,651,21.0,0.03225806451612903
674,871,31.0,0.03559127439724455
675,1145,53.0,0.0462882096069869
676,950,34.0,0.035789473684210524
677,1000,35.0,0.035
678,1109,46.0,0.04147880973850315
679,921,43.0,0.04668838219326819
680,981,40.0,0.040774719673802244
681,1200,39.0,0.0325
682,933,35.0,0.03751339764201501
683,1078,44.0,0.04081632653061224
684,725,21.0,0.028965517241379312
685,975,37.0,0.03794871794871795
686,608,18.0,0.029605263157894735
687,696,16.0,0.022988505747126436
688,993,38.0,0.038267875125881166
689,1054,40.0,0.03795066413662239
690,907,40.0,0.044101433296582136
691,855,24.0,0.028070175438596492
692,926,39.0,0.042116630669546434
693,796,32.0,0.04020100502512563
694,1238,67.0,0.05411954765751212
695,1041,33.0,0.03170028818443804
696,1116,37.0,0.033154121863799284
697,528,18.0,0.03409090909090909
698,777,20.0,0.02574002574002574
699,904,34.0,0.03761061946902655
700,664,16.0,0.024096385542168676
701,804,26.0,0.03233830845771144
702,983,29.0,0.029501525940996948
703,1188,50.0,0.04208754208754209
704,846,26.0,0.030732860520094562
705,1118,38.0,0.03398926654740608
706,887,30.0,0.033821871476888386
707,863,38.0,0.0440324449594438
708,915,27.0,0.029508196721311476
709,677,18.0,0.026587887740029542
710,781,19.0,0.024327784891165175
711,1060,33.0,0.031132075471698113
712,698,27.0,0.03868194842406877
713,897,29.0,0.032329988851727984
714,1243,54.0,0.04344328238133548
715,1105,46.0,0.0416289592760181
716,1149,38.0,0.03307223672758921
717,1005,39.0,0.03880597014925373
718,1188,50.0,0.04208754208754209
719,828,27.0,0.03260869565217391
720,555,20.0,0.036036036036036036
721,1289,46.0,0.035686578743211794
722,856,32.0,0.037383177570093455
723,946,35.0,0.03699788583509514
724,489,10.0,0.02044989775051125
725,1014,43.0,0.04240631163708087
726,1220,44.0,0.036065573770491806
727,772,20.0,0.025906735751295335
728,880,31.0,0.035227272727272725
729,979,25.0,0.02553626149131767
730,1119,35.0,0.03127792672028597
731,1394,50.0,0.035868005738880916
732,1184,52.0,0.04391891891891892
733,572,14.0,0.024475524475524476
734,1416,55.0,0.03884180790960452
735,666,26.0,0.03903903903903904
736,975,31.0,0.031794871794871796
737,1401,58.0,0.04139900071377588
738,1047,42.0,0.04011461318051576
739,1050,43.0,0.040952380952380955
740,1056,36.0,0.03409090909090909
741,935,23.0,0.02459893048128342
742,1276,56.0,0.0438871473354232
743,785,32.0,0.04076433121019108
744,982,25.0,0.025458248472505093
